"id","CHIIKIKBN","CHIIKIKBN_NAME","JUSHOCD","JUSHONAME","CHIIKINAME","5SAI","3SEDAI","YEAR","SEX","POPLATION","RESULT_ESTFLG"
605325,5,"事務所管轄","45","館事務所","東京都八王子市大船町","60",2,"2035",1,"1167",1
605326,5,"事務所管轄","45","館事務所","東京都八王子市大船町","60",2,"2035",2,"1146",1
605327,5,"事務所管轄","45","館事務所","東京都八王子市大船町","65",3,"2035",1,"1102",1
605328,5,"事務所管轄","45","館事務所","東京都八王子市大船町","65",3,"2035",2,"1075",1
605329,5,"事務所管轄","45","館事務所","東京都八王子市大船町","70",3,"2035",1,"849",1
605330,5,"事務所管轄","45","館事務所","東京都八王子市大船町","70",3,"2035",2,"807",1
605331,5,"事務所管轄","45","館事務所","東京都八王子市大船町","75",3,"2035",1,"630",1
605332,5,"事務所管轄","45","館事務所","東京都八王子市大船町","75",3,"2035",2,"718",1
605333,5,"事務所管轄","45","館事務所","東京都八王子市大船町","80",3,"2035",1,"580",1
605334,5,"事務所管轄","45","館事務所","東京都八王子市大船町","80",3,"2035",2,"762",1
605335,5,"事務所管轄","45","館事務所","東京都八王子市大船町","85",3,"2035",1,"575",1
605336,5,"事務所管轄","45","館事務所","東京都八王子市大船町","85",3,"2035",2,"900",1
605337,5,"事務所管轄","45","館事務所","東京都八王子市大船町","90",3,"2035",1,"234",1
605338,5,"事務所管轄","45","館事務所","東京都八王子市大船町","90",3,"2035",2,"490",1
605339,5,"事務所管轄","45","館事務所","東京都八王子市大船町","95",3,"2035",1,"65",1
605340,5,"事務所管轄","45","館事務所","東京都八王子市大船町","95",3,"2035",2,"189",1
605342,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","15",2,"2035",1,"1225",1
605344,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","15",2,"2035",2,"1044",1
605346,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","20",2,"2035",1,"1894",1
605348,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","20",2,"2035",2,"1505",1
605350,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","25",2,"2035",1,"1430",1
605352,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","25",2,"2035",2,"1299",1
605354,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","30",2,"2035",1,"1095",1
605356,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","30",2,"2035",2,"1022",1
605358,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","35",2,"2035",1,"709",1
605360,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","35",2,"2035",2,"686",1
605362,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","40",2,"2035",1,"1027",1
605364,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","40",2,"2035",2,"994",1
605366,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","45",2,"2035",1,"1159",1
605368,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","45",2,"2035",2,"1182",1
605370,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","50",2,"2035",1,"1458",1
605372,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","50",2,"2035",2,"1352",1
605374,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","55",2,"2035",1,"1654",1
605376,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","55",2,"2035",2,"1641",1
605378,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","60",2,"2035",1,"2162",1
605380,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","60",2,"2035",2,"1932",1
605382,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","65",3,"2035",1,"1870",1
605384,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","65",3,"2035",2,"1760",1
605386,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","70",3,"2035",1,"1497",1
605388,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","70",3,"2035",2,"1455",1
605390,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","75",3,"2035",1,"1070",1
605392,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","75",3,"2035",2,"1241",1
605394,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","80",3,"2035",1,"1037",1
605396,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","80",3,"2035",2,"1443",1
605398,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","85",3,"2035",1,"1078",1
605400,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","85",3,"2035",2,"1684",1
605402,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","90",3,"2035",1,"452",1
605404,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","90",3,"2035",2,"953",1
605406,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","95",3,"2035",1,"144",1
605408,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","95",3,"2035",2,"432",1
605409,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","15",2,"2035",1,"264",1
605410,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","15",2,"2035",2,"221",1
605411,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","20",2,"2035",1,"427",1
605412,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","20",2,"2035",2,"379",1
605413,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","25",2,"2035",1,"363",1
605414,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","25",2,"2035",2,"312",1
605415,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","30",2,"2035",1,"250",1
605416,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","30",2,"2035",2,"241",1
605417,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","35",2,"2035",1,"192",1
605418,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","35",2,"2035",2,"194",1
605419,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","40",2,"2035",1,"246",1
605420,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","40",2,"2035",2,"240",1
605421,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","45",2,"2035",1,"298",1
605422,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","45",2,"2035",2,"253",1
605423,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","50",2,"2035",1,"352",1
605424,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","50",2,"2035",2,"339",1
605425,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","55",2,"2035",1,"440",1
605426,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","55",2,"2035",2,"389",1
605427,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","60",2,"2035",1,"557",1
605428,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","60",2,"2035",2,"510",1
605429,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","65",3,"2035",1,"534",1
605430,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","65",3,"2035",2,"474",1
605431,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","70",3,"2035",1,"402",1
605432,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","70",3,"2035",2,"402",1
605433,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","75",3,"2035",1,"321",1
605434,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","75",3,"2035",2,"340",1
605435,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","80",3,"2035",1,"326",1
605436,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","80",3,"2035",2,"433",1
605437,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","85",3,"2035",1,"322",1
605438,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","85",3,"2035",2,"533",1
605439,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","90",3,"2035",1,"141",1
605440,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","90",3,"2035",2,"255",1
605441,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","95",3,"2035",1,"35",1
605442,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","95",3,"2035",2,"111",1
605443,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","15",2,"2035",1,"693",1
605444,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","15",2,"2035",2,"660",1
605445,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","20",2,"2035",1,"1304",1
605446,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","20",2,"2035",2,"919",1
605447,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","25",2,"2035",1,"845",1
605448,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","25",2,"2035",2,"804",1
605449,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","30",2,"2035",1,"638",1
605450,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","30",2,"2035",2,"677",1
605451,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","35",2,"2035",1,"496",1
605452,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","35",2,"2035",2,"544",1
605453,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","40",2,"2035",1,"636",1
605454,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","40",2,"2035",2,"592",1
605455,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","45",2,"2035",1,"733",1
605456,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","45",2,"2035",2,"692",1
605457,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","50",2,"2035",1,"847",1
605458,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","50",2,"2035",2,"812",1
605459,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","55",2,"2035",1,"1019",1
605460,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","55",2,"2035",2,"962",1
605461,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","60",2,"2035",1,"1293",1
605462,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","60",2,"2035",2,"1238",1
605463,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","65",3,"2035",1,"1194",1
605464,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","65",3,"2035",2,"1036",1
605465,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","70",3,"2035",1,"892",1
605466,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","70",3,"2035",2,"847",1
605467,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","75",3,"2035",1,"642",1
605468,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","75",3,"2035",2,"677",1
605469,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","80",3,"2035",1,"649",1
605470,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","80",3,"2035",2,"918",1
605471,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","85",3,"2035",1,"677",1
605472,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","85",3,"2035",2,"1027",1
605473,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","90",3,"2035",1,"287",1
605474,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","90",3,"2035",2,"610",1
605475,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","95",3,"2035",1,"81",1
605476,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","95",3,"2035",2,"288",1
605478,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"2035",1,"222",1
605480,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","15",2,"2035",2,"178",1
605482,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"2035",1,"403",1
605484,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","20",2,"2035",2,"298",1
605486,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"2035",1,"264",1
605488,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","25",2,"2035",2,"224",1
605490,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"2035",1,"673",1
605492,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","30",2,"2035",2,"631",1
605494,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"2035",1,"581",1
605496,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","35",2,"2035",2,"572",1
605498,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"2035",1,"297",1
605500,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","40",2,"2035",2,"235",1
605502,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"2035",1,"268",1
605504,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","45",2,"2035",2,"201",1
605506,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"2035",1,"310",1
605508,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","50",2,"2035",2,"291",1
605510,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"2035",1,"379",1
605512,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","55",2,"2035",2,"342",1
605514,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"2035",1,"466",1
605516,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","60",2,"2035",2,"398",1
605518,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"2035",1,"436",1
605520,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","65",3,"2035",2,"340",1
605522,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"2035",1,"339",1
605524,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","70",3,"2035",2,"321",1
605526,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","75",3,"2035",1,"285",1
605528,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","75",3,"2035",2,"285",1
605530,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","80",3,"2035",1,"273",1
605532,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","80",3,"2035",2,"322",1
605534,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","85",3,"2035",1,"263",1
605536,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","85",3,"2035",2,"406",1
605538,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","90",3,"2035",1,"112",1
605540,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","90",3,"2035",2,"245",1
605542,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","95",3,"2035",1,"37",1
605544,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","95",3,"2035",2,"110",1
605546,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","15",2,"2035",1,"1436",1
605548,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","15",2,"2035",2,"1178",1
605550,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","20",2,"2035",1,"2495",1
605552,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","20",2,"2035",2,"1819",1
605554,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","25",2,"2035",1,"1643",1
605556,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","25",2,"2035",2,"1513",1
605558,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","30",2,"2035",1,"1302",1
605560,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","30",2,"2035",2,"1215",1
605562,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","35",2,"2035",1,"875",1
605564,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","35",2,"2035",2,"955",1
605566,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","40",2,"2035",1,"1147",1
605568,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","40",2,"2035",2,"1127",1
605570,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","45",2,"2035",1,"1215",1
605572,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","45",2,"2035",2,"1247",1
605574,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","50",2,"2035",1,"1351",1
605576,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","50",2,"2035",2,"1402",1
605578,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","55",2,"2035",1,"1570",1
605580,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","55",2,"2035",2,"1747",1
605582,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","60",2,"2035",1,"1874",1
605584,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","60",2,"2035",2,"2032",1
605586,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","65",3,"2035",1,"1815",1
605588,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","65",3,"2035",2,"1975",1
605590,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","70",3,"2035",1,"1422",1
605592,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","70",3,"2035",2,"1360",1
605594,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","75",3,"2035",1,"892",1
605596,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","75",3,"2035",2,"887",1
605598,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","80",3,"2035",1,"669",1
605600,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","80",3,"2035",2,"862",1
605602,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","85",3,"2035",1,"562",1
605604,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","85",3,"2035",2,"888",1
605606,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","90",3,"2035",1,"223",1
605608,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","90",3,"2035",2,"475",1
605610,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","95",3,"2035",1,"66",1
605612,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","95",3,"2035",2,"211",1
605613,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","15",2,"2035",1,"815",1
605614,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","15",2,"2035",2,"676",1
605615,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","20",2,"2035",1,"1266",1
605616,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","20",2,"2035",2,"1034",1
605617,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","25",2,"2035",1,"893",1
605618,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","25",2,"2035",2,"722",1
605619,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","30",2,"2035",1,"616",1
605620,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","30",2,"2035",2,"689",1
605621,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","35",2,"2035",1,"646",1
605622,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","35",2,"2035",2,"731",1
605623,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","40",2,"2035",1,"985",1
605624,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","40",2,"2035",2,"916",1
605625,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","45",2,"2035",1,"1131",1
605626,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","45",2,"2035",2,"965",1
605627,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","50",2,"2035",1,"1123",1
605628,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","50",2,"2035",2,"968",1
605629,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","55",2,"2035",1,"1252",1
605630,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","55",2,"2035",2,"1151",1
605631,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","60",2,"2035",1,"1475",1
605632,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","60",2,"2035",2,"1448",1
605633,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","65",3,"2035",1,"1369",1
605634,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","65",3,"2035",2,"1346",1
605635,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","70",3,"2035",1,"1173",1
605636,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","70",3,"2035",2,"1152",1
605637,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","75",3,"2035",1,"800",1
605638,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","75",3,"2035",2,"942",1
605639,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","80",3,"2035",1,"683",1
605640,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","80",3,"2035",2,"986",1
605641,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","85",3,"2035",1,"679",1
605642,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","85",3,"2035",2,"1174",1
605643,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","90",3,"2035",1,"312",1
605644,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","90",3,"2035",2,"704",1
605645,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","95",3,"2035",1,"106",1
605646,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","95",3,"2035",2,"331",1
605647,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","15",2,"2035",1,"741",1
605648,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","15",2,"2035",2,"724",1
605649,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","20",2,"2035",1,"1388",1
605650,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","20",2,"2035",2,"972",1
605651,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","25",2,"2035",1,"1077",1
605652,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","25",2,"2035",2,"903",1
605653,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","30",2,"2035",1,"775",1
605654,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","30",2,"2035",2,"694",1
605655,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","35",2,"2035",1,"534",1
605656,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","35",2,"2035",2,"562",1
605657,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","40",2,"2035",1,"962",1
605658,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","40",2,"2035",2,"700",1
605659,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","45",2,"2035",1,"940",1
605660,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","45",2,"2035",2,"813",1
605661,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","50",2,"2035",1,"1014",1
605662,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","50",2,"2035",2,"913",1
605663,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","55",2,"2035",1,"1159",1
605664,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","55",2,"2035",2,"1069",1
605665,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","60",2,"2035",1,"1448",1
605666,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","60",2,"2035",2,"1303",1
605667,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","65",3,"2035",1,"1274",1
605668,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","65",3,"2035",2,"1235",1
605669,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","70",3,"2035",1,"982",1
605670,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","70",3,"2035",2,"967",1
605671,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","75",3,"2035",1,"737",1
605672,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","75",3,"2035",2,"870",1
605673,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","80",3,"2035",1,"647",1
605674,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","80",3,"2035",2,"870",1
605675,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","85",3,"2035",1,"586",1
605676,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","85",3,"2035",2,"919",1
605677,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","90",3,"2035",1,"235",1
605678,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","90",3,"2035",2,"446",1
605679,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","95",3,"2035",1,"65",1
605680,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","95",3,"2035",2,"190",1
605682,5,"事務所管轄","10","市民課","東京都八王子市万町","10",1,"2035",1,"2108",1
605684,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"2035",1,"281",1
605686,5,"事務所管轄","25","由木事務所","東京都八王子市上柚木","10",1,"2035",1,"556",1
605687,5,"事務所管轄","35","南大沢事務所","東京都八王子市別所","10",1,"2035",1,"815",1
605688,5,"事務所管轄","30","由木東事務所","東京都八王子市大塚","10",1,"2035",1,"293",1
605689,5,"事務所管轄","40","横山事務所","東京都八王子市めじろ台一丁目","10",1,"2035",1,"619",1
605690,5,"事務所管轄","45","館事務所","東京都八王子市大船町","10",1,"2035",1,"361",1
605692,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","10",1,"2035",1,"632",1
605693,5,"事務所管轄","55","恩方事務所","東京都八王子市上恩方町","10",1,"2035",1,"153",1
605694,5,"事務所管轄","60","川口事務所","東京都八王子市上川町","10",1,"2035",1,"404",1
605696,5,"事務所管轄","65","加住事務所","東京都八王子市みつい台一丁目","10",1,"2035",1,"246",1
605698,5,"事務所管轄","70","由井事務所","東京都八王子市みなみ野一丁目","10",1,"2035",1,"719",1
605699,5,"事務所管轄","75","北野事務所","東京都八王子市北野台一丁目","10",1,"2035",1,"508",1
605700,5,"事務所管轄","80","石川事務所","東京都八王子市丸山町","10",1,"2035",1,"445",1
605702,5,"事務所管轄","10","市民課","東京都八王子市万町","10",1,"2035",2,"2018",1
605704,5,"事務所管轄","20","浅川事務所","東京都八王子市初沢町","10",1,"2035",2,"270",1
605706,5,"事務所管轄","25","由木事務所","東京都八王子市上柚木","10",1,"2035",2,"534",1
605707,5,"事務所管轄","35","南大沢事務所","東京都八王子市別所","10",1,"2035",2,"783",1
605708,5,"事務所管轄","30","由木東事務所","東京都八王子市大塚","10",1,"2035",2,"277",1
605709,5,"事務所管轄","40","横山事務所","東京都八王子市めじろ台一丁目","10",1,"2035",2,"595",1
605710,5,"事務所管轄","45","館事務所","東京都八王子市大船町","10",1,"2035",2,"344",1
605712,5,"事務所管轄","50","元八王子事務所","東京都八王子市上壱分方町","10",1,"2035",2,"603",1
